age,1885,1895,1905,1921,1933,1947,1954,1961,1966,1971,1976,1981,1986,1991,1996,2001,2006,2011,2016
74,0.08464,0.08234,0.08862,0.0757,0.07169,0.07447,0.07446,0.07212,0.07594,0.07636,0.06601,0.06106,0.05412,0.048172844,0.042250839,0.035338366,0.02938,0.025738,0.02362
75,0.09272,0.09011,0.0961,0.0834,0.07808,0.08126,0.08055,0.07814,0.08197,0.08334,0.07177,0.06658,0.05919,0.05306218,0.046422698,0.039213469,0.03312,0.02887,0.026313
76,0.10116,0.0987,0.10369,0.092,0.08525,0.08835,0.08704,0.08451,0.08838,0.09007,0.07801,0.07249,0.06473,0.058445084,0.051240483,0.043495162,0.03716,0.03243,0.029368
77,0.10996,0.10815,0.11158,0.1014,0.0934,0.09561,0.09407,0.0914,0.09519,0.09709,0.08477,0.07881,0.07075,0.064331181,0.056730644,0.04820849,0.04153,0.036455,0.032874
78,0.11883,0.11792,0.11988,0.1115,0.10305,0.10317,0.10178,0.09888,0.10244,0.1042,0.09207,0.08558,0.07733,0.070724423,0.062892613,0.053377349,0.04634,0.040987,0.036916
79,0.12757,0.12799,0.12868,0.1222,0.11427,0.11125,0.11025,0.10713,0.11035,0.11197,0.09995,0.09285,0.08452,0.077627632,0.069724222,0.058826321,0.05167,0.046104,0.041577
80,0.13646,0.13839,0.13795,0.1334,0.12659,0.12011,0.11958,0.11617,0.11909,0.12069,0.10843,0.10062,0.09235,0.085042363,0.077221556,0.063990455,0.0576,0.051887,0.046937
81,0.14568,0.14906,0.14774,0.1449,0.13941,0.13005,0.1297,0.12607,0.12874,0.12936,0.11753,0.10896,0.10089,0.092968945,0.085378929,0.06969282,0.06422,0.058417,0.053074
82,0.15542,0.16052,0.15876,0.1565,0.15199,0.14146,0.14059,0.13679,0.13937,0.1407,0.12726,0.11789,0.11018,0.101406347,0.094188857,0.076871972,0.0716,0.065767,0.06006
83,0.16592,0.17219,0.17091,0.1687,0.16417,0.15434,0.15213,0.14836,0.1509,0.15186,0.13765,0.12744,0.12024,0.110352212,0.103642042,0.085453071,0.07983,0.074009,0.067964
84,0.17709,0.18409,0.18366,0.1816,0.17638,0.16842,0.16428,0.16062,0.16324,0.16125,0.14871,0.13762,0.1311,0.119802785,0.113727361,0.095119425,0.08896,0.083207,0.076849
85,0.18895,0.19629,0.19701,0.1958,0.18864,0.18332,0.17692,0.17363,0.17617,0.17289,0.16043,0.14848,0.14276,0.129752901,0.124431856,0.105562673,0.09907,0.093419,0.086771
86,0.20142,0.20821,0.21092,0.2118,0.20098,0.19862,0.19013,0.18726,0.18949,0.18706,0.17283,0.16002,0.15494,0.140195934,0.135740735,0.116484224,0.1102,0.104698,0.097781
87,0.21449,0.22039,0.22573,0.229,0.21342,0.21372,0.20395,0.20151,0.20312,0.20177,0.18585,0.17224,0.16737,0.151123782,0.14763737,0.127597375,0.12236,0.117086,0.10992
88,0.22812,0.23276,0.24182,0.247,0.22571,0.22979,0.21848,0.2162,0.21707,0.21644,0.19919,0.18519,0.17976,0.16258,0.160103312,0.138628488,0.13534,0.130619,0.123166
89,0.24226,0.24529,0.25907,0.265,0.2378,0.24687,0.23382,0.23133,0.23129,0.2315,0.2125,0.1988,0.19187,0.174394012,0.172982896,0.149317316,0.14892,0.145323,0.137268
90,0.2569,0.25838,0.27736,0.283,0.24986,0.265,0.25009,0.24675,0.24576,0.24497,0.22548,0.21296,0.20343,0.1862,0.185995938,0.159337044,0.16286,0.161211,0.151932
91,0.27199,0.27199,0.2966,0.302,0.26226,0.28419,0.26742,0.26241,0.26058,0.25733,0.23784,0.22749,0.21423,0.199374393,0.197564499,0.168278863,0.17696,0.178198,0.165696
92,0.28746,0.28601,0.31672,0.321,0.27559,0.30445,0.28578,0.27821,0.27577,0.26912,0.24928,0.24224,0.22405,0.213848336,0.206463315,0.176378858,0.19102,0.19583,0.179842
93,0.30329,0.30079,0.33757,0.341,0.29059,0.32581,0.3051,0.29415,0.29125,0.28037,0.25957,0.25705,0.23268,0.227532942,0.213440629,0.184432056,0.20484,0.213605,0.194328
94,0.31978,0.317,0.35907,0.362,0.30829,0.34827,0.32538,0.31023,0.30694,0.2911,0.26844,0.27181,0.24155,0.240900414,0.220196596,0.19309284,0.21824,0.231058,0.20913
95,0.33723,0.33483,0.38111,0.384,0.32988,0.3718,0.34663,0.32649,0.32274,0.30134,0.27578,0.28638,0.25069,0.255151038,0.227448068,0.202054931,0.23106,0.247765,0.224218
96,0.35552,0.35446,0.4036,0.407,0.35677,0.3964,0.3688,0.34294,0.33857,0.31112,0.28191,0.30063,0.26012,0.269121763,0.234526634,0.210694072,0.24315,0.263341,0.239562
97,0.37483,0.37605,0.42641,0.431,0.39057,0.42202,0.39187,0.35963,0.35444,0.32048,0.28721,0.31448,0.26982,0.281170484,0.241778644,0.219294253,0.25437,0.277433,0.255126
98,0.39568,0.39928,0.44946,0.456,0.4331,0.44862,0.41578,0.37654,0.37031,0.32941,0.29206,0.32781,0.27982,0.290712078,0.249510064,0.227844783,0.26458,0.289716,0.270871
99,0.42605,0.43177,0.48002,0.486,0.4864,0.47611,0.44045,0.39364,0.38625,0.33797,0.29682,0.34055,0.2901,0.298311926,0.25770145,0.236342819,0.27366,0.299885,0.286755
100,0.47392,0.48114,0.52536,0.53,0.5527,0.50441,0.46577,0.41087,0.40229,0.34615,0.30164,0.35369,0.30067,0.304517069,0.266220043,0.244785307,0.28205,0.312549,0.302732
101,,,,,,,,,,,,,,,0.274923807,0.253169222,0.29175,0.324613,0.318753
102,,,,,,,,,,,,,,,0.283746119,0.261491565,0.3002,0.336251,0.334767
103,,,,,,,,,,,,,,,0.292519395,0.269749362,0.30768,0.347854,0.35072
104,,,,,,,,,,,,,,,0.301084844,0.277939674,0.31443,0.360421,0.366556
